#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D813
#Date Time: 2023-07-18 13:20:59.723
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-9.571648044692704e-07,0.009457301558278,0.01363137466184692
-9.471648044692688e-07,0.008455318257242295,0.04711764896242296
-9.371648044692672e-07,0.008455318257242902,0.01735207180635029
-9.271648044692724e-07,0.00979129599195596,0.006189980372835097
-9.171648044692708e-07,0.008455318257242295,0.03223486038438916
-9.071648044692692e-07,0.008455318257242295,0.002469283228321573
-8.971648044692676e-07,0.008789312690920863,0.03223486038438916
-8.871648044692727e-07,0.006785346088850367,0.009910677517348622
-8.771648044692711e-07,0.008789312690920863,0.002469283228321573
-8.671648044692695e-07,0.008789312690920863,0.02479346609537227
-8.571648044692679e-07,0.007119340522528024,-0.001251413916186876
-8.471648044692663e-07,0.008455318257242142,0.01735207180636044
-8.371648044692715e-07,0.008121323823563727,0.02851416323988071
-8.271648044692699e-07,0.008455318257242295,-0.008692808205203774
-8.171648044692683e-07,0.008455318257242295,0.02479346609537227
-8.071648044692667e-07,0.009123307124598672,-0.008692808205190238
-7.971648044692719e-07,0.007453334956207352,0.02107276895085028
-7.871648044692703e-07,0.009123307124599432,0.02107276895086382
-7.771648044692687e-07,0.007453334956206592,-0.02357559678323757
-7.671648044692671e-07,0.00945730155827648,0.03595555752888238
-7.571648044692723e-07,0.006117357221493839,0.002469283228336804
-7.471648044692707e-07,0.007453334956206592,0.01735207180635537
-7.371648044692691e-07,0.007453334956206592,0.02479346609537227
-7.271648044692675e-07,0.00778732938988516,-0.02729629392774602
-7.171648044692727e-07,0.00778732938988516,0.01735207180633506
-7.071648044692711e-07,0.006451351655170888,-0.01985489963872912
-6.971648044692695e-07,0.006785346088849456,0.03223486038438916
-6.871648044692679e-07,0.006451351655170888,-0.001251413916186876
-6.771648044692663e-07,0.008121323823562817,0.002469283228326648
-6.671648044692715e-07,0.00611735722149232,0.01363137466184692
-6.571648044692699e-07,0.006451351655170888,-0.001251413916186876
-6.471648044692683e-07,0.004781379486778049,0.01735207180635537
-6.371648044692667e-07,0.00611735722149308,0.009910677517336779
-6.271648044692718e-07,0.0077873293898844,0.006189980372831713
-6.171648044692702e-07,0.007453334956206592,0.02107276895086382
-6.071648044692686e-07,0.00611735722149232,-0.008692808205203774
-5.97164804469267e-07,0.00645135165517104,0.02851416323987226
-5.871648044692722e-07,0.006785346088849304,0.009910677517346929
-5.771648044692706e-07,0.007119340522528024,0.006189980372830022
-5.67164804469269e-07,0.006785346088849456,0.05083834610693141
-5.571648044692674e-07,0.007119340522528024,0.002469283228321573
-5.471648044692726e-07,0.005449368354135944,0.04711764896240266
-5.37164804469271e-07,0.006785346088849456,0.01363137466184692
-5.271648044692694e-07,0.00778732938988516,0.02107276895086382
-5.171648044692678e-07,0.00778732938988516,0.04339695181791451
-5.071648044692662e-07,0.007453334956206137,-0.01613420249419868
-4.971648044692714e-07,0.006451351655170888,0.03223486038438916
-4.871648044692698e-07,0.007453334956206592,0.01735207180635537
-4.771648044692682e-07,0.006451351655170888,0.01735207180635537
