#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D813
#Date Time: 2023-06-16 15:30:35.828
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-9.576514032496301e-07,0.009457301558278,-0.01241350534971222
-9.476514032496285e-07,0.007453334956206592,0.03595555752889761
-9.376514032496269e-07,0.007787329389885311,0.00991067751733001
-9.276514032496321e-07,0.008121323823563575,-0.008692808205195315
-9.176514032496305e-07,0.007453334956206592,0.03595555752889761
-9.076514032496289e-07,0.006451351655170888,-0.02357559678323757
-8.976514032496273e-07,0.007453334956206592,0.01363137466184692
-8.876514032496325e-07,0.007453334956206592,-0.001251413916180109
-8.776514032496309e-07,0.008121323823563727,-0.01613420249422067
-8.676514032496293e-07,0.007453334956206592,0.03595555752889761
-8.576514032496277e-07,0.007119340522528024,-0.01241350534971222
-8.476514032496261e-07,0.01012529042563377,0.02479346609535535
-8.376514032496312e-07,0.007119340522528024,-0.01241350534971222
-8.276514032496296e-07,0.008789312690920863,-0.004972111060695325
-8.17651403249628e-07,0.007119340522528024,0.02851416323988071
-8.076514032496264e-07,0.006451351655172255,-0.01613420249420883
-7.976514032496316e-07,0.009457301558276633,0.009910677517326626
-7.8765140324963e-07,0.008455318257242295,-0.01613420249422067
-7.776514032496284e-07,0.008455318257242295,-0.004972111060695325
-7.676514032496268e-07,0.006451351655171192,0.009910677517324934
-7.57651403249632e-07,0.007119340522527721,-0.01985489963871559
-7.476514032496304e-07,0.008789312690920863,0.002469283228321573
-7.376514032496288e-07,0.006451351655170888,-0.004972111060695325
-7.276514032496272e-07,0.006785346088849456,-0.008692808205203774
-7.176514032496324e-07,0.006117357221492624,0.006189980372823254
-7.076514032496308e-07,0.005449368354135184,-0.004972111060695325
-6.976514032496292e-07,0.006785346088849456,0.02107276895086382
-6.876514032496276e-07,0.005115373920456617,0.002469283228321573
-6.77651403249626e-07,0.008455318257240472,-0.004972111060678405
-6.676514032496312e-07,0.004447385053099481,0.03223486038438916
-6.576514032496296e-07,0.005115373920456617,-0.008692808205203774
-6.47651403249628e-07,0.007453334956206592,0.01735207180635537
-6.376514032496264e-07,0.003445401752065448,0.01735207180634691
-6.276514032496316e-07,0.007119340522526354,-0.001251413916178418
-6.1765140324963e-07,0.004781379486778049,0.02479346609537227
-6.076514032496284e-07,0.004113390619420913,-0.02729629392774602
-5.976514032496268e-07,0.006451351655169825,0.035955557528879
-5.876514032496319e-07,0.004113390619421976,-0.004972111060676715
-5.776514032496303e-07,0.005783362787813752,0.002469283228321573
-5.676514032496287e-07,0.005115373920456617,0.01735207180635537
-5.576514032496271e-07,0.00778732938988516,-0.01613420249422067
-5.476514032496323e-07,0.007119340522528328,0.03223486038436717
-5.376514032496307e-07,0.005449368354135184,-0.01241350534971222
-5.276514032496291e-07,0.008789312690920863,-0.01985489963872912
-5.176514032496275e-07,0.006785346088849456,0.02107276895086382
-5.076514032496259e-07,0.007119340522528328,-0.02357559678321727
-4.976514032496311e-07,0.00778732938988516,0.02107276895086382
-4.876514032496295e-07,0.006785346088849456,0.006189980372830022
-4.776514032496279e-07,0.007453334956206592,0.002469283228321573
-4.676514032496263e-07,0.008789312690919648,0.02107276895085705
-4.576514032496315e-07,0.00611735722149232,0.006189980372830022
-4.476514032496299e-07,0.00778732938988516,0.02479346609537227
-4.376514032496283e-07,0.006451351655170888,0.002469283228321573
-4.276514032496267e-07,0.007119340522527873,0.009910677517345238
-4.176514032496319e-07,0.006785346088849608,0.0247934660953655
-4.076514032496303e-07,0.00778732938988516,0.002469283228321573
-3.976514032496287e-07,0.006451351655170888,0.02851416323988071
-3.876514032496271e-07,0.006451351655170888,0.00991067751733847
-3.776514032496323e-07,0.007787329389884553,0.01363137466184523
-3.676514032496307e-07,0.006785346088849456,0.03595555752889761
-3.576514032496291e-07,0.006451351655170888,-0.004972111060695325
-3.476514032496275e-07,0.00778732938988516,0.03595555752889761
-3.376514032496259e-07,0.006117357221492928,0.01363137466184692
-3.27651403249631e-07,0.007453334956206592,0.01363137466184692
-3.176514032496294e-07,0.007453334956206592,0.03223486038438916
-3.076514032496278e-07,0.00778732938988516,-0.004972111060695325
-2.976514032496262e-07,0.008455318257241688,0.04711764896241281
-2.876514032496314e-07,0.007119340522528024,0.02479346609537227
-2.776514032496298e-07,0.007453334956206592,-0.008692808205203774
-2.676514032496282e-07,0.008121323823563727,0.06200043754045675
-2.576514032496266e-07,0.006451351655172103,0.02851416323989256
-2.476514032496318e-07,0.009123307124598218,0.05455904325142801
-2.376514032496302e-07,0.007119340522528024,0.01363137466184692
-2.276514032496286e-07,0.008121323823563727,0.02851416323988071
-2.17651403249627e-07,0.007453334956206592,0.05455904325143986
-2.076514032496322e-07,0.006451351655171344,0.01363137466186553
-1.976514032496306e-07,0.008121323823563727,0.03967625467340606
-1.87651403249629e-07,0.007119340522528024,0.02851416323988071
-1.776514032496274e-07,0.008455318257242295,0.02107276895086382
-1.676514032496326e-07,0.005783362787814967,0.04339695181790436
-1.57651403249631e-07,0.004781379486778049,0.00991067751733847
-1.476514032496294e-07,0.00778732938988516,0.06572113468496521
-1.376514032496278e-07,0.007119340522528024,0.02107276895086382
