#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D813
#Date Time: 2023-07-19 14:18:55.683
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-9.551953537486807e-07,0.00778732938988516,-0.01613420249422067
-9.451953537486791e-07,0.006451351655170888,0.05083834610693141
-9.351953537486775e-07,0.006785346088849152,-0.001251413916195336
-9.251953537486827e-07,0.006117357221492624,-0.01985489963872066
-9.151953537486811e-07,0.005783362787813752,0.03595555752889761
-9.051953537486795e-07,0.005449368354135184,-0.03845838536127136
-8.951953537486779e-07,0.007119340522528024,0.04339695181791451
-8.851953537486831e-07,0.005783362787814359,-0.0161342024941936
-8.751953537486815e-07,0.008455318257242295,-0.004972111060695325
-8.651953537486799e-07,0.007119340522528024,0.03223486038438916
-8.551953537486783e-07,0.007453334956206592,-0.02729629392774602
-8.451953537486767e-07,0.007787329389884704,0.0433969518178959
-8.351953537486819e-07,0.006785346088849456,0.002469283228321573
-8.251953537486803e-07,0.009123307124599432,-0.001251413916186876
-8.151953537486787e-07,0.007119340522528024,0.03595555752889761
-8.051953537486771e-07,0.007453334956205529,-0.02729629392772233
-7.951953537486823e-07,0.00511537392045768,0.02479346609534858
-7.851953537486807e-07,0.006451351655170888,-0.008692808205203774
-7.751953537486791e-07,0.007453334956206592,-0.004972111060695325
-7.651953537486775e-07,0.007453334956206137,0.0508383461068908
-7.551953537486826e-07,0.006451351655171344,-0.03845838536123076
-7.45195353748681e-07,0.008455318257242295,0.02851416323988071
-7.351953537486794e-07,0.007119340522528024,0.002469283228321573
-7.251953537486779e-07,0.006785346088849456,-0.01985489963872912
-7.15195353748683e-07,0.006785346088849456,0.03595555752887223
-7.051953537486814e-07,0.00611735722149232,-0.04217908250577981
-6.951953537486798e-07,0.00611735722149232,0.03967625467340606
-6.851953537486782e-07,0.005783362787813752,0.00991067751733847
-6.751953537486766e-07,0.006451351655171344,-0.01241350534968854
-6.651953537486818e-07,0.007453334956206592,0.03967625467340606
-6.551953537486802e-07,0.006451351655170888,-0.01985489963872912
-6.451953537486786e-07,0.007119340522528024,0.03967625467340606
-6.35195353748677e-07,0.006451351655171495,0.006189980372824946
-6.251953537486822e-07,0.007787329389884553,-0.004972111060690249
-6.151953537486806e-07,0.005783362787813752,0.03223486038438916
-6.05195353748679e-07,0.005449368354135184,-0.01613420249422067
-5.951953537486774e-07,0.007119340522527721,0.03967625467338406
-5.851953537486826e-07,0.006451351655171192,-0.008692808205181778
-5.75195353748681e-07,0.007453334956206592,0.01363137466184692
-5.651953537486794e-07,0.007119340522528024,0.05083834610693141
-5.551953537486778e-07,0.005449368354135184,-0.01241350534971222
-5.45195353748683e-07,0.007453334956205681,0.05455904325140939
-5.351953537486814e-07,0.007453334956206592,-0.001251413916186876
-5.251953537486798e-07,0.006451351655170888,-0.008692808205203774
-5.151953537486782e-07,0.00611735722149232,0.02851416323988071
-5.051953537486766e-07,0.005783362787814512,-0.02729629392772064
-4.951953537486817e-07,0.007453334956206592,0.02851416323988071
-4.851953537486801e-07,0.004113390619420913,-0.01985489963872912
-4.751953537486785e-07,0.005449368354135184,0.02107276895086382
-4.65195353748677e-07,0.005449368354134729,0.03967625467337899
-4.551953537486821e-07,0.004447385053099481,-0.01985489963872912
-4.451953537486805e-07,0.005783362787813752,0.05083834610693141
-4.351953537486789e-07,0.003445401752063777,0.006189980372830022
-4.251953537486773e-07,0.003779396185743408,-0.001251413916171648
-4.151953537486825e-07,0.006117357221491257,0.03223486038437393
-4.051953537486809e-07,0.004447385053099481,-0.01985489963872912
-3.951953537486793e-07,0.006451351655170888,0.05455904325143986
-3.851953537486777e-07,0.005783362787813752,-0.004972111060695325
-3.751953537486829e-07,0.005449368354135336,0.009910677517331703
-3.651953537486813e-07,0.005783362787813752,0.05827974039594831
-3.551953537486797e-07,0.004113390619420913,-0.03101699107225447
-3.451953537486781e-07,0.007453334956206592,0.03967625467340606
-3.351953537486765e-07,0.00311140731838688,0.002469283228319881
-3.251953537486817e-07,0.006785346088849456,-0.001251413916186876
-3.151953537486801e-07,0.006451351655170888,0.03967625467340606
-3.051953537486785e-07,0.004781379486778049,-0.01613420249422067
-2.951953537486769e-07,0.005783362787813752,0.06200043754043814
-2.851953537486821e-07,0.005783362787813752,0.02107276895086382
-2.751953537486805e-07,0.005449368354135184,-0.01241350534971222
-2.651953537486789e-07,0.006451351655170888,0.05455904325143986
-2.551953537486773e-07,0.007119340522527873,-0.0161342024941936
-2.451953537486824e-07,0.006785346088849608,0.04339695181788744
-2.351953537486808e-07,0.005449368354135184,-0.001251413916186876
-2.251953537486792e-07,0.007453334956206592,0.002469283228321573
-2.151953537486777e-07,0.006451351655170888,0.05083834610693141
-2.051953537486828e-07,0.006785346088849304,-0.02357559678320374
-1.951953537486812e-07,0.008121323823563727,0.04711764896242296
-1.851953537486796e-07,0.006451351655170888,-0.004972111060695325
-1.75195353748678e-07,0.007119340522528024,0.01735207180635537
-1.651953537486832e-07,0.004447385053100696,0.04339695181790267
-1.551953537486816e-07,0.007119340522528024,-0.01985489963872912
-1.4519535374868e-07,0.006785346088849456,0.03967625467340606
-1.351953537486784e-07,0.006451351655170888,0.02851416323988071
