#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D813
#Date Time: 2023-07-27 13:50:05.955
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
8.089732484076442e-06,0.003445401752063777,3.369700199008468
8.109732484076445e-06,0.007119340522528024,3.380862290441993
8.129732484076448e-06,0.005449368354135184,3.373420896152973
8.149732484076438e-06,0.005449368354135184,3.365979501863963
8.169732484076441e-06,0.005783362787813752,3.36597950186396
8.189732484076444e-06,0.004113390619420913,3.384582987586502
8.209732484076447e-06,0.005783362787813752,3.380862290441993
8.229732484076437e-06,0.00511537392045692,3.380862290441993
8.24973248407644e-06,0.004781379486778049,3.36597950186396
8.269732484076443e-06,0.00611735722149232,3.369700199008468
8.289732484076447e-06,0.003445401752063777,3.380862290441993
8.30973248407645e-06,0.007119340522527417,3.384582987586505
8.329732484076439e-06,0.005783362787813752,3.392024381875518
8.349732484076443e-06,0.005783362787813752,3.384582987586502
8.369732484076446e-06,0.006785346088849456,3.373420896152977
8.389732484076449e-06,0.00377939618574356,3.395745079020021
8.409732484076439e-06,0.006451351655169673,3.380862290442
8.429732484076442e-06,0.004781379486778049,3.399465776164535
8.449732484076445e-06,0.004781379486778049,3.38830368473101
8.469732484076448e-06,0.004781379486777745,3.380862290442008
8.489732484076438e-06,0.004113390619421216,3.414348564742554
8.509732484076441e-06,0.005783362787813752,3.403186473309044
8.529732484076444e-06,0.005783362787813752,3.406907170453553
8.549732484076447e-06,0.004781379486778049,3.38830368473101
8.569732484076437e-06,0.005115373920456465,3.38830368473101
8.58973248407644e-06,0.003111407318385209,3.392024381875518
8.609732484076443e-06,0.006785346088849456,3.392024381875518
8.629732484076447e-06,0.005449368354135184,3.395745079020027
8.64973248407645e-06,0.004447385053100545,3.392024381875518
8.66973248407644e-06,0.006785346088849456,3.392024381875518
8.689732484076443e-06,0.005783362787813752,3.392024381875518
8.709732484076446e-06,0.006451351655170888,3.403186473309044
8.729732484076449e-06,0.004447385053100088,3.399465776164524
8.749732484076439e-06,0.005783362787813145,3.373420896152989
8.769732484076442e-06,0.004781379486778049,3.38830368473101
8.789732484076445e-06,0.003779396185742345,3.392024381875518
8.809732484076448e-06,0.006785346088848392,3.384582987586497
8.829732484076438e-06,0.004447385053100545,3.373420896152981
8.849732484076441e-06,0.004781379486778049,3.373420896152977
8.869732484076444e-06,0.005783362787813752,3.384582987586502
8.889732484076448e-06,0.003111407318385209,3.380862290441993
8.909732484076437e-06,0.005449368354134121,3.406907170453541
8.92973248407644e-06,0.004781379486778049,3.392024381875518
8.949732484076444e-06,0.004113390619420913,3.377141593297485
8.969732484076447e-06,0.004781379486778049,3.38830368473101
8.98973248407645e-06,0.004113390619421824,3.392024381875515
9.00973248407644e-06,0.00611735722149232,3.384582987586502
9.029732484076443e-06,0.004447385053099481,3.395745079020027
9.049732484076446e-06,0.005449368354135184,3.380862290441993
9.069732484076449e-06,0.006451351655169825,3.380862290441998
9.089732484076439e-06,0.004113390619420913,3.392024381875518
9.109732484076442e-06,0.004781379486778049,3.392024381875518
9.129732484076445e-06,0.005115373920456617,3.38830368473101
9.149732484076448e-06,0.00311140731838688,3.384582987586507
9.169732484076438e-06,0.006785346088847785,3.395745079020022
9.189732484076441e-06,0.004447385053099481,3.392024381875518
9.209732484076444e-06,0.007119340522528024,3.395745079020027
9.229732484076448e-06,0.00611735722149232,3.38830368473101
9.249732484076437e-06,0.005449368354135488,3.380862290441997
9.269732484076441e-06,0.005783362787813752,3.380862290441993
9.289732484076444e-06,0.005449368354135184,3.38830368473101
9.309732484076447e-06,0.00778732938988516,3.380862290441993
9.32973248407645e-06,0.006451351655171192,3.395745079020021
9.34973248407644e-06,0.007119340522528024,3.380862290441993
9.369732484076443e-06,0.007453334956206592,3.377141593297485
9.389732484076446e-06,0.004781379486778049,3.373420896152977
9.409732484076449e-06,0.008455318257241384,3.392024381875517
9.429732484076439e-06,0.006451351655170888,3.38830368473101
9.449732484076442e-06,0.006451351655170888,3.377141593297485
9.469732484076445e-06,0.006451351655170888,3.369700199008468
9.489732484076449e-06,0.004781379486778656,3.373420896152985
9.509732484076438e-06,0.006117357221491712,3.39202438187551
9.529732484076441e-06,0.005115373920456617,3.380862290441993
9.549732484076445e-06,0.004781379486778049,3.384582987586502
9.569732484076448e-06,0.006451351655170888,3.377141593297485
9.589732484076437e-06,0.004447385053100392,3.395745079020019
9.609732484076441e-06,0.00778732938988516,3.384582987586502
9.629732484076444e-06,0.005783362787813752,3.384582987586502
9.649732484076447e-06,0.006451351655170888,3.380862290441993
9.669732484076437e-06,0.006785346088849304,3.365979501863966
9.68973248407644e-06,0.005115373920456617,3.377141593297485
9.709732484076443e-06,0.006785346088849456,3.380862290441993
9.729732484076446e-06,0.005783362787813752,3.380862290441993
9.749732484076449e-06,0.005115373920457224,3.365979501863958
9.769732484076439e-06,0.006451351655170888,3.362258804719451
9.789732484076442e-06,0.004447385053099481,3.36597950186396
9.809732484076446e-06,0.006785346088849456,3.373420896152977
9.829732484076449e-06,0.004781379486777897,3.36970019900847
9.849732484076438e-06,0.004447385053099633,3.373420896152975
9.869732484076442e-06,0.004781379486778049,3.377141593297485
