#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D813
#Date Time: 2023-06-16 16:27:55.715
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-9.535048678720393e-07,0.007119340522528024,0.03595555752889761
-9.435048678720377e-07,0.007453334956206592,-0.008692808205203774
-9.335048678720361e-07,0.009123307124598825,0.0136313746618503
-9.235048678720413e-07,0.007787329389885767,0.02107276895086043
-9.135048678720397e-07,0.008455318257242295,0.00991067751733847
-9.035048678720381e-07,0.008121323823563727,0.02107276895086382
-8.935048678720365e-07,0.00778732938988516,-0.001251413916186876
-8.835048678720417e-07,0.007119340522528328,0.02107276895085367
-8.735048678720401e-07,0.007453334956206592,0.01735207180635537
-8.635048678720385e-07,0.008121323823563727,0.02479346609537227
-8.535048678720369e-07,0.00778732938988516,0.02479346609537227
-8.435048678720353e-07,0.007453334956207199,-0.004972111060683481
-8.335048678720404e-07,0.008789312690920863,0.02107276895086382
-8.235048678720389e-07,0.006451351655170888,0.01363137466184692
-8.135048678720373e-07,0.00778732938988516,0.01735207180635537
-8.035048678720357e-07,0.007119340522527569,0.01363137466184353
-7.935048678720408e-07,0.006117357221492776,0.006189980372833405
-7.835048678720392e-07,0.008789312690920863,0.02479346609537227
-7.735048678720376e-07,0.005783362787813752,0.00991067751733847
-7.63504867872036e-07,0.007787329389885311,0.03223486038438578
-7.535048678720412e-07,0.008121323823563575,0.02479346609537565
-7.435048678720396e-07,0.008121323823563727,-0.008692808205203774
-7.33504867872038e-07,0.008455318257242295,0.04339695181791451
-7.235048678720364e-07,0.006451351655170888,0.02107276895086382
-7.135048678720416e-07,0.006785346088849304,0.02107276895086382
-7.0350486787204e-07,0.007119340522528024,0.03595555752889761
-6.935048678720384e-07,0.006785346088849456,0.01363137466184692
-6.835048678720368e-07,0.006785346088849456,0.03595555752889761
-6.735048678720352e-07,0.005783362787813904,0.002469283228328341
-6.635048678720404e-07,0.00611735722149232,0.01735207180635537
-6.535048678720388e-07,0.004113390619420913,0.03595555752889761
-6.435048678720372e-07,0.004113390619420913,-0.001251413916186876
-6.335048678720356e-07,0.005449368354134577,0.02851416323987226
-6.235048678720408e-07,0.004113390619421521,0.009910677517346929
-6.135048678720392e-07,0.006785346088849456,0.02107276895086382
-6.035048678720376e-07,0.003445401752063777,0.02479346609537227
-5.93504867872036e-07,0.003445401752064689,0.002469283228328341
-5.835048678720411e-07,0.005449368354134274,0.0173520718063486
-5.735048678720396e-07,0.004113390619420913,-0.001251413916186876
-5.63504867872038e-07,0.005783362787813752,0.01735207180635537
-5.535048678720364e-07,0.004113390619420913,0.00991067751733847
-5.435048678720415e-07,0.005783362787812992,-0.008692808205195315
-5.335048678720399e-07,0.005783362787813752,0.03223486038438916
-5.235048678720383e-07,0.004781379486778049,-0.008692808205203774
-5.135048678720367e-07,0.006451351655170888,0.03223486038438916
-5.035048678720351e-07,0.004781379486778353,0.02479346609535027
-4.935048678720403e-07,0.005449368354135184,-0.02357559678323757
-4.835048678720387e-07,0.005449368354135184,0.03223486038438916
-4.735048678720371e-07,0.005115373920456617,0.002469283228321573
-4.635048678720355e-07,0.005115373920456161,0.02107276895087397
-4.535048678720407e-07,0.004113390619420913,0.04339695181791451
-4.435048678720391e-07,0.005449368354135184,-0.004972111060695325
-4.335048678720375e-07,0.005783362787813752,0.02479346609537227
-4.235048678720359e-07,0.004781379486778353,-0.004972111060685173
-4.135048678720411e-07,0.005449368354134881,0.01735207180634522
-4.035048678720395e-07,0.003111407318385209,0.02107276895086382
-3.935048678720379e-07,0.005115373920456617,0.002469283228321573
-3.835048678720363e-07,0.007119340522528024,0.02479346609537227
-3.735048678720415e-07,0.005449368354135944,0.009910677517345238
-3.635048678720399e-07,0.006451351655170888,0.006189980372830022
-3.535048678720383e-07,0.00611735722149232,0.01735207180635537
-3.435048678720367e-07,0.006785346088849456,-0.01613420249422067
-3.335048678720351e-07,0.006451351655170585,0.02107276895085874
-3.235048678720402e-07,0.005783362787813752,0.00991067751733847
-3.135048678720387e-07,0.006785346088849456,0.00991067751733847
-3.035048678720371e-07,0.004781379486778049,0.03595555752889761
-2.935048678720355e-07,0.007787329389884704,-0.01985489963869359
-2.835048678720406e-07,0.006785346088849456,0.05827974039594831
-2.73504867872039e-07,0.007119340522528024,-0.004972111060695325
-2.635048678720374e-07,0.007119340522528024,0.006189980372830022
-2.535048678720358e-07,0.005449368354135944,0.02479346609535704
-2.43504867872041e-07,0.007119340522527265,-0.008692808205188543
-2.335048678720394e-07,0.008121323823563727,0.02851416323988071
-2.235048678720378e-07,0.006451351655170888,0.006189980372830022
-2.135048678720362e-07,0.008121323823563727,0.00991067751733847
-2.035048678720414e-07,0.006785346088850064,0.0247934660953655
-1.935048678720398e-07,0.007453334956206592,0.00991067751733847
-1.835048678720382e-07,0.007119340522528024,0.01363137466184692
-1.735048678720366e-07,0.008455318257242295,0.00991067751733847
-1.635048678720418e-07,0.0064513516551718,0.01363137466184523
-1.535048678720402e-07,0.008121323823563727,0.03595555752889761
-1.435048678720386e-07,0.008121323823563727,-0.01985489963872912
-1.33504867872037e-07,0.008789312690920863,0.03223486038438916
